id,time,review,read_volume
41,2022/6/30,$高德红外(SZ002414)$开砸泄洪[得意][得意],150
42,2022/6/30,估计老黄正在生闷气呢,143
43,2022/6/30,什么股？无语,122
44,2022/6/30,$高德红外(SZ002414)$这绝对是杀猪盘,159
45,2022/6/30,服了,135
46,2022/6/30,韭菜我来了，主力开始干活吧。,302
47,2022/6/30,高德地图真够垃圾的,435
48,2022/6/30,这股要等到十二份才会有启动,223
49,2022/6/30,$高德红外(SZ002414)$注意，主力在13元附近吸筹，下周,342
50,2022/6/30,今天大盘，不涨1.5个点以上，高德绝对绿,141
51,2022/6/30,$高德红外(SZ002414)$昨天被消息害死了，进来的资金今,342
52,2022/6/30,高德红外：已经表现为垃圾股中垃圾了,251
53,2022/6/30,你们这帮，主力在洗盘呀,218
54,2022/6/30,$高德红外(SZ002414)$浪费行情，大盘涨了这么多，你不,369
55,2022/6/30,$高德红外(SZ002414)$死了吗？天天动不了,283
56,2022/6/30,$高德红外(SZ002414)$都在涨，就这个垃圾在这里磨磨蹭,261
57,2022/6/30,被主力抛弃的票，真的一钱不值。,143
58,2022/6/30,$高德红外(SZ002414)$放着，慢慢熬呗！[滴汗],152
59,2022/6/30,感谢大盘吧，不然早就泄到不认识,132
60,2022/6/30,大垃圾,131
61,2022/6/30,$高德红外(SZ002414)$我割肉了，兄弟们，留下的发财吧,293
62,2022/6/30,$高德红外(SZ002414)$高德头尖底的右肩已经构建完成，,330
63,2022/6/30,垃圾高德，不给领导面积嘛,148
64,2022/6/30,$高德红外(SZ002414)$每天一毛钱玩的还贼嗨！,127
65,2022/6/30,$高德红外(SZ002414)$真,137
66,2022/6/30,$高德红外(SZ002414)$管理层这帮罪人！垃圾团队！,133
67,2022/6/30,垃圾，全出了，留下的发财,137
68,2022/6/30,$高德红外(SZ002414)$高德头尖底的右肩已经构建完成，,147
69,2022/6/30,本周高德红外根本不会有行情,429
70,2022/6/30,今天又是关门放狗，吃大面的一天,303
71,2022/6/30,被大家抛弃了！,128
72,2022/6/30,还有太多的死多的散户洗不出，主力就不拉,142
73,2022/6/30,向下通道一年多了，地球都拿给你钻了一半了,153
74,2022/6/30,$高德红外(SZ002414)$守住！,134
75,2022/6/30,这是什么鬼股,119
76,2022/6/30,好垃圾！,117
77,2022/6/30,逐步减仓中，确保利润奔跑,433
78,2022/6/30,TMD,137
79,2022/6/30,这狗庄天天玩这一套,120
80,2022/6/30,$高德红外(SZ002414)$基本面没有变化的情况下，高德红,355
81,2022/6/30,高德红外：融资净买入2345.53万元，融资余额10.35亿元,267
82,2022/6/30,$高德红外(SZ002414)$看昨天下午华工科技的走势就知道,356
83,2022/6/30,邓厚兵，刘格松检查作业,1112
84,2022/6/30,高德红外：融资净偿还13.12万元，融资余额10.11亿元（,438
85,2022/6/30,高德红外06月29日被深股通减持188.69万股,343
86,2022/6/30,$高德红外(SZ002414)$闷骚型股票,167
87,2022/6/30,这一年来苟德黄内是发一次公告，跌一次，唉，这还能信,715
88,2022/6/30,这拉高出货玩的真溜啊[摊手],430
89,2022/6/30,看华工科技[愉快],392
90,2022/6/30,庄家说他还在里面，老乡别走,267
91,2022/6/29,$高德红外(SZ002414)$看这个行情拉高是准备出货,368
92,2022/6/29,$高德红外(SZ002414)$没去呀，看新闻了。,994
93,2022/6/29,13.05入的手，兴奋一把，然后郁闷，感觉高德红外挺扛,434
94,2022/6/29,$高德红外(SZ002414)$来了如何？去了又如何？万里长城,206
95,2022/6/29,$高德红外(SZ002414)$今买的当储蓄了。军工没有淡旺季,447
96,2022/6/29,$高德红外(SZ002414)$错杀，这绝对是错杀。明明就是上,466
97,2022/6/29,高德红外：子公司轩辕智驾专攻智能安全驾驶领域,1791
98,2022/6/29,可能下一个大方向：高端制造（附股）之前从新能源、以,1021
99,2022/6/29,今天走势与华工科技一样,228
100,2022/6/29,华工科技今天尾盘也是这走势，有谁知道啥情况,179
101,2022/6/29,很多人追高了吧，急拉就是诱多,418
102,2022/6/29,$高德红外(SZ002414)$尾盘前纯属试盘行为，触碰3-14日,221
103,2022/6/29,高德红外：子公司智感科技业务重心从防疫领域转向其他,2079
104,2022/6/29,$高德红外(SZ002414)$高德不仅仅在军工，主要业绩爆发,919
105,2022/6/29,$高德红外(SZ002414)$激动一哈又回来了呀,222
106,2022/6/29,看看华科，高位套牢一大批,476
107,2022/6/29,今天最后那一下是什么意思？,202
108,2022/6/29,广发卖辣么多我才下手的,516
109,2022/6/29,这个股不用怕，前天出了广汽，今天进了1/4仓，博填权,346
110,2022/6/29,$高德红外(SZ002414)$真是牛逼，服服帖帖,338
111,2022/6/29,$高德红外(SZ002414)$董秘不出来就没事，继续看涨。不,152
112,2022/6/29,今天还好，跌不了太多。最多3个点，明天估计就血雨腥,342
113,2022/6/29,$高德红外(SZ002414)$出货咯,140
114,2022/6/29,怎么回事？,239
115,2022/6/29,$高德红外(SZ002414)$今晚也许有消息，利好消息,183
116,2022/6/29,人为刀俎，我为鱼肉,148
117,2022/6/29,绝了，又套一批,133
118,2022/6/29,$高德红外(SZ002414)$有啥消息？补涨？,252
119,2022/6/29,有点早泄,127
120,2022/6/29,$高德红外(SZ002414)$留意晚上新闻联播,244
121,2022/6/29,砸锅卖铁买高德，不顾一切买高德，就要跟着营造气氛的,137
122,2022/6/29,$高德红外(SZ002414)$看一眼就走了,140
123,2022/6/29,量化进来了  明天开盘就砸,338
124,2022/6/29,哟呵!灰常符合预期，捏住拿好，漫漫征途就要开始了。,137
125,2022/6/29,$高德红外(SZ002414)$鸡冻了哈，又回来了,129
126,2022/6/29,$高德红外(SZ002414)$鸡冻了哈，又回来了,144
127,2022/6/29,哈哈有点意思,126
128,2022/6/29,老黄关键时刻犯迷糊,135
129,2022/6/29,$高德红外(SZ002414)$你抽的啥风？,301
130,2022/6/29,急拉出，缓涨进,128
131,2022/6/29,$高德红外(SZ002414)$12.94加仓了……只套10个点了…,315
132,2022/6/29,高德红外你还要脸不，我在最低位割肉，你又拉起来，被,132
133,2022/6/29,$高德红外(SZ002414)$已经来此市看看教导了很多,146
134,2022/6/29,前几天部长踩点儿，你懂得,137
135,2022/6/29,$高德红外(SZ002414)$一助晴天,131
136,2022/6/29,$高德红外(SZ002414)$只贪一分钱没接回来，命,122
137,2022/6/29,$高德红外(SZ002414)$这撒情况！,125
138,2022/6/29,说了别急的,113
139,2022/6/29,$高德红外(SZ002414)$希望看到神奇的一刻，高德股价飞,453
140,2022/6/29,$高德红外(SZ002414)$这是午休过了，起床干了[呲牙],154
141,2022/6/29,科技自主！！,134
142,2022/6/29,好货不用怕,190
143,2022/6/29,抄底2000万,133
144,2022/6/29,大家假设高德红外有什么利好才能有五个涨停？比如跟军,502
145,2022/6/29,有过涨停吗？,245
146,2022/6/29,等着你呢,229
147,2022/6/29,一手一手的单子了,267
148,2022/6/29,$高德红外(SZ002414)$中国红外芯片，最高科技境界，股,578
149,2022/6/29,$高德红外(SZ002414)$收益最高的一个月今年回本了[旺,195
150,2022/6/29,$高德红外(SZ002414)$为何不涨，基本面没问题，好公司,683
151,2022/6/29,300多亿的流通市值竟给玩成了一织布机。。。。,245
152,2022/6/29,$高德红外(SZ002414)$垃圾股，一年多没回本，耗到你退,150
153,2022/6/29,300913/300002高德红外这三大难兄难第跟跌不跟涨！,153
154,2022/6/29,$高德红外(SZ002414)$垃圾黄鼠狼又软了，命令，给我老,281
155,2022/6/29,$高德红外(SZ002414)$每天都是打酱油,131
156,2022/6/29,绿德绿外你好吖,127
157,2022/6/29,$高德红外(SZ002414)$哎真是遇到猪了要不是被套死打死,135
158,2022/6/29,$高德红外(SZ002414)$高德加油冲刺,139
159,2022/6/29,必须滴,133
160,2022/6/29,$高德红外(SZ002414)$这次不怪它，是大盘不行[滴汗][,142
161,2022/6/29,大盘回调你也回调吗垃圾,137
162,2022/6/29,高德红外主力不断出货，涨不起来,144
163,2022/6/29,今天黄鼠狼涨停,137
164,2022/6/29,$高德红外(SZ002414)$预祝今天黄鼠狼涨停。,133
165,2022/6/29,今天垃圾黄鼠狼涨停。[大哭][大哭][大哭][大笑][大笑],99
166,2022/6/29,要涨,217
167,2022/6/29,$高德红外(SZ002414)$半导体板块涨得不错,143
168,2022/6/29,13元低位,150
169,2022/6/29,我就说吧。涨个鸡毛,133
170,2022/6/29,今天高德有惊喜，可惜你们意志不坚定，给吓破尿泡大早,248
171,2022/6/29,涨跌管我事。,113
172,2022/6/29,跌可以有，涨不能的,114
173,2022/6/29,后天涨停,142
174,2022/6/29,高德红外今天跌停板,135
175,2022/6/29,$高德红外(SZ002414)$掐指一算，今日涨停。,457
176,2022/6/29,明天涨停,299
177,2022/6/29,高德红外06月28日获深股通增持25.04万股,277
178,2022/6/29,$高德红外(SZ002414)$严重拖了板块后腿,203
179,2022/6/29,高德红外近日签订14.51亿元订货合同,1725
180,2022/6/29,$高德红外(SZ002414)$周一我赌下跌。不服来战。要能涨,1390
181,2022/6/29,高德红外：签订3782.52万元产品订货合同,1824
182,2022/6/29,高德红外：公司的便携式测温热像仪等产品已广泛应用于,836
183,2022/6/29,高德红外：公司此次中标的产品为两个型号机载光电吊舱,2241
184,2022/6/29,高德红外：公司已成为某车企全新电动乘用车前装红外项,1160
185,2022/6/28,垃圾货，浪费行情，浪费金钱。,136
186,2022/6/28,$高德红外(SZ002414)$大家见证一下，董秘已经一个多星,167
187,2022/6/28,五线多头，看涨,337
188,2022/6/28,尾盘没买进去，差了一分钱，明天极大概率出现涨停。,601
189,2022/6/28,高德涨一点真难啊，错过大涨的行情，到时大盘回调的时,165
190,2022/6/28,明天涨停连续三个,152
191,2022/6/28,$高德红外(SZ002414)$所属板块都涨翻天了，高德还在原,445
192,2022/6/28,高德红外：公司新型高科技（WQ）系统研发及产业化基地,1642
193,2022/6/28,这是我见过最垃圾的票，没有之一,383
194,2022/6/28,高德红外：子公司智感科技发力跨境电商业务、开展广泛,1249
195,2022/6/28,$高德红外(SZ002414)$大盘都要过年线了，高德半年线都,159
196,2022/6/28,高德红外获2.69亿元某装备型号产品订单,1957
197,2022/6/28,高德红外：新车间的部分产线已经开始批量生产,769
198,2022/6/28,华为问界，高德助力,205
199,2022/6/28,$高德红外(SZ002414)$能不能上13.17,530
200,2022/6/28,$高德红外(SZ002414)$等5块再关注,792
201,2022/6/28,按它的尿性，明天要回踩一下,603
202,2022/6/28,厉害了，高德红外给生猪测温防病了。,239
203,2022/6/28,主力和游资都在等一个消息，唉，世事无常,627
204,2022/6/28,此股阴气太盛,238
205,2022/6/28,$高德红外(SZ002414)$,250
206,2022/6/28,高德我反正坚决不碰了，只看看，当初25买，13.46卖，,592
207,2022/6/28,狗庄一直在压盘,153
208,2022/6/28,$高德红外(SZ002414)$这股马上会上攻了,330
209,2022/6/28,跑大盘都跑不赢,208
210,2022/6/28,$高德红外(SZ002414)$这个位置三天，这是啥意思,149
211,2022/6/28,$高德红外(SZ002414)$军工不涨，电子元器件，不涨……,334
212,2022/6/28,浪费行情啊,213
213,2022/6/28,$高德红外(SZ002414)$缺人品的黄鼠狼会有报应的！,139
214,2022/6/28,$高德红外(SZ002414)$无人驾驶概念涨上天了，只有无德,392
215,2022/6/28,$高德红外(SZ002414)$又开始缺德了,144
216,2022/6/28,别人皆醒我独醉，高德,258
217,2022/6/28,你又死了，,297
218,2022/6/28,高德DD去俄旅游了,136
219,2022/6/28,今天预计跌3个点,311
220,2022/6/28,$高德红外(SZ002414)$已经全仓买入高德红外,322
221,2022/6/28,$高德红外(SZ002414)$已经全仓买入高德红外,138
222,2022/6/28,散户票，今天大盘拖底，明天补跌,157
223,2022/6/28,$高德红外(SZ002414)$这波剑指25，不要问为什么！,636
224,2022/6/28,$高德红外(SZ002414)$这就是你们所说的周一涨停板吗[,484
225,2022/6/28,庄家不愿玩了0,142
226,2022/6/28,一调研就成了落汤鸡,158
227,2022/6/28,$高德红外(SZ002414)$跌停吧，废物！,153
228,2022/6/28,$高德红外(SZ002414)$超级欺负人，收入业绩比较稳定，,186
229,2022/6/28,$高德红外(SZ002414)$赶紧跌回来啊,145
230,2022/6/28,一把加仓盈利亏光[旺柴],439
231,2022/6/28,二季度即将结束，合同会有否？期待！,344
232,2022/6/28,我服了，这走势，牛逼啊，之前觉得你跟板块，现在？算,232
233,2022/6/28,$高德红外(SZ002414)$缺德缺心眼更缺缺人品的黄鼠狼,171
234,2022/6/28,民营干不过睿创微纳，军工保密。人家海康威视为啥和睿,551
235,2022/6/28,为啥有这么多卖的？,157
236,2022/6/28,走得还不如大立科技,375
237,2022/6/28,扶不起的阿斗呢,115
238,2022/6/28,碎步上涨，才是再涨。,154
239,2022/6/28,弱鸡一只，很难冲上去的,134
240,2022/6/28,$高德红外(SZ002414)$就怕你不敢跌,163
241,2022/6/28,又开始下套,131
242,2022/6/28,高德红外06月27日被深股通减持264.75万股,505
243,2022/6/28,高德红外：融资净买入780.41万元，融资余额10.12亿元,258
244,2022/6/28,32等你，不离不弃,463
245,2022/6/28,高德红外：公司与航天科工、科技集团均有全面合作,1505
246,2022/6/28,$高德红外(SZ002414)$谁那么缺德，把21年初的消息还搬,405
247,2022/6/28,高德红外：公司已转变为全产业链一体化军工集团,4667
248,2022/6/28,高德红外：拟13.2亿元投建高端装备智能制造基地,1268
249,2022/6/28,高德红外：公司正在积极参与全国普装电子哨兵项目,2211
250,2022/6/27,高德红外：公司红外产品已成为某车企全新电动乘用车前,1492
251,2022/6/27,$高德红外(SZ002414)$广发呀你不能走,165
252,2022/6/27,$高德红外(SZ002414)$今天赚了5块钱……[滴汗][滴汗][,475
253,2022/6/27,装备部部长来调研就好了。,497
254,2022/6/27,特地过来支持你，希望你能给力点！,600
255,2022/6/27,31的本，千万不要让我出来，出来了，别怪我支持你的对,680
256,2022/6/27,$高德红外(SZ002414)$拿着，不翻倍不出，切记,805
257,2022/6/27,红外线P股,698
258,2022/6/27,不是部长走了这股就凉，而是此股刚突破前期整理平台，,549
259,2022/6/27,高德红外：公司正为几款新能源汽车提供红外热成像夜间,2426
260,2022/6/27,$高德红外(SZ002414)$套300多天了，这个股纯粹是个垃,416
261,2022/6/27,$高德红外(SZ002414)$14.50附近洗盘，然后走一波主升,846
262,2022/6/27,回24好吗？,362
263,2022/6/27,12.82买了300股，坐等7月行情。,582
264,2022/6/27,好牛，部长来个零,452
265,2022/6/27,这算不算左手倒右手[旺柴]，没亏也没赚,195
266,2022/6/27,$高德红外(SZ002414)$今天故意拉升，让散户出货，然后,600
267,2022/6/27,$高德红外(SZ002414)$冲涨停板拭目以待,414
268,2022/6/27,基本面没毛病啊，前景看好，不仅是军工，而且安防，无,486
269,2022/6/27,我买进了几手，主力可以砸了。毕竟我买入就下跌[滴汗],174
270,2022/6/27,$高德红外(SZ002414)$看好的长安江淮都翻倍了……只因,243
271,2022/6/27,$高德红外(SZ002414)$洗吧，洗吧！天王老子来了也是上,226
272,2022/6/27,减了3分之2的仓位，大盘500点涨幅了，先出来躲躲，不,193
273,2022/6/27,跨过13我就满足了,168
274,2022/6/27,$高德红外(SZ002414)$弱弱的问哈，陆基中段反导用不用,824
275,2022/6/27,难道你不是赛道股吗？,360
276,2022/6/27,大盘开始砸了，带动板块下跌，然后跟着板块一起跌，别,146
277,2022/6/27,$高德红外(SZ002414)$现在的个股八仙过海，各显神通，,193
278,2022/6/27,以前还觉得你是个不错的企业家，才买了你的股票，现在,414
279,2022/6/27,高德红外就是付不起的阿斗,354
280,2022/6/27,个人分析，中科院到访，绝对大利好，中科院为啥不去别,583
281,2022/6/27,卖在12.77哎，洗出去了,322
282,2022/6/27,耐心，恒心，忠心！佑我中华！,216
283,2022/6/27,$高德红外(SZ002414)$加仓吧！,167
284,2022/6/27,笋子们，没有信仰，炒什么股票呢？,168
285,2022/6/27,满仓了，没毛病，主力你慢慢玩。,129
286,2022/6/27,$高德红外(SZ002414)$今天能站上13.27吗[大笑][大笑][,162
287,2022/6/27,高德红外，我走了，狗庄自己玩吧,461
288,2022/6/27,不要了,154
289,2022/6/27,成功卖在了最低点。狗庄,166
290,2022/6/27,高德，没行情的,264
291,2022/6/27,$高德红外(SZ002414)$老套路放消息高开吸引散户接，13,561
292,2022/6/27,全球红外热成像整机出货量排名全球红外热成像整机出货,894
293,2022/6/27,$高德红外(SZ002414)$缺德却心眼却人品的黄鼠狼,315
294,2022/6/27,是个好公司，人嘛。。。。。。,177
295,2022/6/27,高德红外什么时候变得这么垃圾,168
296,2022/6/27,跌了那么久，庄稼强势洗盘吸筹呢，果断加仓,185
297,2022/6/27,$高德红外(SZ002414)$跌不,420
298,2022/6/27,我的错，周五说重仓，今天买了就跌。。。。,140
299,2022/6/27,扫把星,138
300,2022/6/27,$高德红外(SZ002414)$垃圾的一塌糊涂！,165
301,2022/6/27,$高德红外(SZ002414)$这种公司就该退市倒闭,170
302,2022/6/27,烂,138
303,2022/6/27,跑了,127
304,2022/6/27,高德红外6月27日快速回调,286
305,2022/6/27,$高德红外(SZ002414)$开盘15分钟成交1个亿……半年没,158
306,2022/6/27,$高德红外(SZ002414)$看样子保住了以身相许了[大笑][,154
307,2022/6/27,$高德红外(SZ002414)$开盘红的，打了个电话的功夫怎么,288
308,2022/6/27,高德要启动了,371
309,2022/6/27,奇了怪了，一出正面消息就跌！,187
310,2022/6/27,该说不说，月底了，又开始做表了，高德的涨势不真实，,177
311,2022/6/27,我个人分析今年最高点会在18元，也就是2-3个月高德会,558
312,2022/6/27,周一准备全仓买进,935
313,2022/6/27,高德红外：融资净买入869.07万元，融资余额10.04亿元,274
314,2022/6/26,12.96进的，座等吃肉！,720
315,2022/6/26,元宇宙,231
316,2022/6/26,回调到位,1424
317,2022/6/26,$高德红外(SZ002414)$涨停来了,198
318,2022/6/26,半老徐娘,198
319,2022/6/26,这个股有老鼠,185
320,2022/6/26,$高德红外(SZ002414)$个人预测买入评级，高德红外收入,653
321,2022/6/26,$高德红外(SZ002414)$19.8元的成本，有点着急,209
322,2022/6/26,别纠结了打开你们的k线图叠加军工k线看看是不是一模一,360
323,2022/6/26,高德红外本周融资净偿还4618.22万元，居电子元件板块,372
324,2022/6/26,深股通连续2周净买入高德红外 累计净买入6655.38万元,447
325,2022/6/26,$高德红外(SZ002414)$[旺柴]韭菜就是我自己,706
326,2022/6/25,$高德红外(SZ002414)$准备填权了,571
327,2022/6/25,$高德红外(SZ002414)$均线整齐向上而且最近高低切换军,647
328,2022/6/25,难道不相信这股能涨到50吗？,984
329,2022/6/25,38的本,334
330,2022/6/25,$高德红外(SZ002414)$不要怕不要怕拿两个月翻倍行情[,744
331,2022/6/25,17的本还有人吗,1144
332,2022/6/25,佩奇队长打个卡,215
333,2022/6/25,高德红外主力资金流入越来越少了，流出越来越多,728
334,2022/6/25,虽然可能还会回调，但确定大行情来了，他真的来了！,956
335,2022/6/25,今夫12.8卖飞了9000股,485
336,2022/6/25,高德红外06月24日被深股通减持138.2万股,449
337,2022/6/25,今天终于解套了，卖了三分一,828
338,2022/6/25,$高德红外(SZ002414)$尾盘入了一点高德红外（002414）,834
339,2022/6/24,但愿连续下跌，我好加仓降低成本！今天进来的，12.85,557
340,2022/6/24,$高德红外(SZ002414)$12.5的本，周一能被埋不,556
341,2022/6/24,再给我机会碰到12.4，我肯定割肉,1258
342,2022/6/24,17元的本，解套是不是遥遥无期？,828
343,2022/6/24,该来个涨停板,589
344,2022/6/24,$高德红外(SZ002414)$此股想短线发财的别进，要有长线,241
345,2022/6/24,$高德红外(SZ002414)$来看看，发现露头了，结果一棒子,379
346,2022/6/24,$高德红外(SZ002414)$没办法，苦此股久矣人太多，眼看,238
347,2022/6/24,$高德红外(SZ002414)$大笔资金正式进场了，全是买单。,636
348,2022/6/24,我坚守了一年多，昨天做T失败12.03倒在了黎明前，再也,625
349,2022/6/24,开始咂咂到11算你狠,445
350,2022/6/24,都给我出，使劲砸[呲牙][呲牙],397
351,2022/6/24,军工涨停潮，你又拖后腿[怒][怒][怒],453
352,2022/6/24,$高德红外(SZ002414)$能守住4％都算你使了劲了,403
353,2022/6/24,$高德红外(SZ002414)$连续拉几个大阳线看看,346
354,2022/6/24,又拉稀了,174
355,2022/6/24,$高德红外(SZ002414)$一个月没操作，今天T了一小把…,407
356,2022/6/24,$高德红外(SZ002414)$今日神勇,217
357,2022/6/24,继续继续,185
358,2022/6/24,"从筹码来看,高德这次上到14元附近,",504
359,2022/6/24,$高德红外(SZ002414)$终于越大立了,198
360,2022/6/24,$高德红外(SZ002414)$终于越大立了,189
361,2022/6/24,$高德红外(SZ002414)$缺德货今天终于动了下,434
362,2022/6/24,哎呀，守着了守着了，一年没动他，总算今天涨了点,401
363,2022/6/24,高德红外6月24日快速上涨,260
364,2022/6/24,$高德红外(SZ002414)$开始供13了！,186
365,2022/6/24,$高德红外(SZ002414)$你不是军工吗？别人大涨，你却慢,196
366,2022/6/24,全部清了,165
367,2022/6/24,要下来了哦,166
368,2022/6/24,今天轮到高德绿外表演,217
369,2022/6/24,$高德红外(SZ002414)$放量了，主升开始！,196
370,2022/6/24,来个大棒子,443
371,2022/6/24,$高德红外(SZ002414)$加仓干！,195
372,2022/6/24,在,160
373,2022/6/24,$高德红外(SZ002414)$虽然看着你最近可能会涨但且再也,194
374,2022/6/24,$高德红外(SZ002414)$抢进10000,319
375,2022/6/24,有我的地方就有花开,199
376,2022/6/24,$高德红外(SZ002414)$今年以及将来，年轻人越来越喜欢,550
377,2022/6/24,高德红外：融资余额9.95亿元，创近一年新低（06-23）,350
378,2022/6/24,高德红外06月23日获深股通增持434.7万股,411
379,2022/6/24,高德的希望不在于今天的中阳线，而在于成交量,646
380,2022/6/24,$高德红外(SZ002414)$看看高德2023年招聘什么人员，感,675
381,2022/6/24,第一次做T，把自己T出去了，我也醉了,569
382,2022/6/24,为什么股友都把高德红外说成缺德红外？求解。,387
383,2022/6/24,竟然有人以为这股和高德地图有关系，半毛钱关系都没有,354
384,2022/6/24,明天跌回去，我说的。,399
385,2022/6/23,放量滞涨广发在闪,413
386,2022/6/23,$高德红外(SZ002414)$放量上涨，可喜可贺！,199
387,2022/6/23,广发一上12.20上面就跑！！！,397
388,2022/6/23,不要脸的高德红外，今天军工多少个股涨停板，你才涨4,426
389,2022/6/23,这个垃圾今天还闯进来，明天亏点也走，,568
390,2022/6/23,$高德红外(SZ002414)$真的开涨了。,312
391,2022/6/23,，前天刚卖出。一卖它就涨,216
392,2022/6/23,$高德红外(SZ002414)$再次调仓，感觉高德主升浪还早，,829
393,2022/6/23,$高德红外(SZ002414)$我买了你拉吧,522
394,2022/6/23,$高德红外(SZ002414)$从今天开始填权了吧,195
395,2022/6/23,买入高德红外,255
396,2022/6/23,$高德红外(SZ002414)$真的开涨了。,340
397,2022/6/23,大笔资金进场，正式开涨了。[大笑][大笑][赞][赞],320
398,2022/6/23,$高德红外(SZ002414)$我卖了2200股12.11卖的,165
399,2022/6/23,$高德红外(SZ002414)$真给我后悔药吃高德你真行,161
400,2022/6/23,什么时候能涨停一次啊，太墨迹了,219
401,2022/6/23,不要再装了，快点回到我上午卖的价位12.03,324
402,2022/6/23,高德红外6月23日盘中涨幅达5%,276
403,2022/6/23,横盘待突破,157
404,2022/6/23,而二次冲12.45还是没上[捂脸],351
405,2022/6/23,$高德红外(SZ002414)$这缺德缺心眼更缺人品的黄鼠狼,174
406,2022/6/23,最好突破12.50,175
407,2022/6/23,高德红外，这多长时间了，这股K线快成一条直线了。大,208
408,2022/6/23,$高德红外(SZ002414)$确实垃圾,149
409,2022/6/23,$高德红外(SZ002414)$前高位置过不去就减仓,330
410,2022/6/23,新手请教各位大神这个现在能埋伏了吗,326
411,2022/6/23,$高德红外(SZ002414)$只能驾驶雷达，红外都上去了，搞,423
412,2022/6/23,$高德红外(SZ002414)$混包烟,148
413,2022/6/23,会不会发神经来个涨停,292
414,2022/6/23,$高德红外(SZ002414)$终于追上大立了[滴汗][滴汗],390
415,2022/6/23,$高德红外(SZ002414)$马上要净流出了，拉稀,340
416,2022/6/23,这里真安静啊，挺好,145
417,2022/6/23,大家还是先走吧，不然死路一条,522
418,2022/6/23,$高德红外(SZ002414)$今日涨停板[上涨][哈欠],393
419,2022/6/23,买定离手，一万股,700
420,2022/6/23,$高德红外(SZ002414)$不装啦[呲牙],158
421,2022/6/23,$高德红外(SZ002414)$缺心眼缺人品缺孙子的黄鼠狼,167
422,2022/6/23,高德红外：融资净买入534.65万元，融资余额10.14亿元,437
423,2022/6/23,高德红外06月22日被深股通减持134.95万股,320
424,2022/6/22,横盘震荡下行11-13,454
425,2022/6/22,这他娘是真砸盘呀！六千手五千手的干，想噶哈呀？给不,439
426,2022/6/22,股民们都去高德红外吃食堂,402
427,2022/6/22,$高德红外(SZ002414)$缺心眼缺人品孙子的黄鼠狼,143
428,2022/6/22,这垃圾货,147
429,2022/6/22,$高德红外(SZ002414)$12.70一大堆套牢盘不割肉，k线又,419
430,2022/6/22,长时间关注此股，慢慢发现它股性太差，跟跌不跟涨，不,401
431,2022/6/22,要断崖跌吗？,427
432,2022/6/22,看不见方向啊，今天有人分析一下没？,997
433,2022/6/22,劲儿劲儿的，今儿收盘只要不破12，就是胜利。,364
434,2022/6/22,北向跑路,151
435,2022/6/22,大逃亡？,161
436,2022/6/22,算你狠，走了,147
437,2022/6/22,$高德红外(SZ002414)$玛德，怎么跟个st一样，一分一分,199
438,2022/6/22,缺德乐色，真是,158
439,2022/6/22,$高德红外(SZ002414)$万手哥也砸了,181
